"station_id","station_name","time"
20,"Fairview Ave.","7:48 AM"
19,"Westmont","7:51 AM"
18,"Clarendon Hills","7:54 AM"
17,"West Hinsdale","7:57 AM"
16,"Hinsdale","8:00 AM"
1,"Chicago (Union Station)","8:23 AM"
